Key	Value
ad07	13
ad02	15
5d24	16
ad01	16
5d23	16
ad04	14
5d26	9
ad03	11
5d25	14
5d28	13
5d27	22
27d9	13
ad00	13
27d8	16
5d29	15
27d7	21
27bd	11
27bc	14
27bb	17
27ba	12
5d20	17
5d22	12
5d21	12
5d0b	17
5d0a	14
5d0d	13
5d0c	15
5d0f	12
5d0e	23
27bf	16
27be	11
27e7	21
27e6	13
27e5	20
27e4	14
27e3	20
27e2	18
27e1	15
5d2b	15
27e0	21
5d2a	16
5d35	15
5d34	15
5d37	15
5d36	19
5d39	15
5d38	14
27e9	15
27e8	15
27ce	21
27cd	15
27cc	15
27cb	21
5d31	16
27ca	9
5d30	18
5d33	9
5d32	12
5d1c	13
5d1b	11
5d1e	14
5d1d	19
5d1f	10
27cf	18
27f8	17
27f7	18
27f6	13
27f5	19
ad28	17
5d3a	12
27f4	17
27f3	13
ad27	7
27f2	13
5d3c	14
27f1	19
5d3b	18
ad29	20
ad24	18
5d46	14
ad23	16
5d45	12
5d48	14
ad26	12
5d47	9
ad25	10
ad20	13
5d49	14
ad22	16
27f9	16
ad21	24
27df	17
27de	18
27dd	15
5d40	15
27dc	12
27db	13
5d42	6
ad1f	28
27da	15
5d41	13
5d44	18
5d43	13
27f0	20
5d2d	15
ad1c	16
ad1b	19
5d2c	17
5d2f	11
ad1e	20
ad1d	14
5d2e	13
ad1a	16
ad17	12
5d4b	13
5d4a	16
ad16	14
ad19	13
5d4d	12
ad18	21
5d4c	14
5d57	13
ad13	16
5d56	12
ad12	13
ad15	14
5d59	18
5d58	21
ad14	15
ad11	15
ad10	14
27ef	18
27ee	23
5d51	18
27ed	22
5d50	19
ad0f	16
27ec	21
5d53	17
ad0e	14
5d52	15
27eb	12
27ea	13
5d55	13
5d54	19
ad0b	10
5d3e	18
5d3d	23
ad0a	18
ad0d	21
5d3f	11
ad0c	15
5d5a	12
5d5c	10
5d5b	11
ad49	16
5d5e	15
5d5d	12
5d68	13
ad46	15
ad45	18
5d67	16
ad48	18
ad47	16
5d69	19
ad42	11
ad41	11
ad44	14
ad43	13
5d60	18
ad51	10
27ff	13
5d62	18
ad50	20
27fe	16
5d61	21
5d64	11
27fd	8
27fc	18
5d63	18
5d66	15
27fb	16
5d65	14
27fa	20
ad3e	21
5d4f	20
ad3d	27
5d4e	11
ad3f	8
ad3a	10
ad3c	11
ad3b	9
5d6b	14
5d6a	18
5d6d	12
ad39	21
ad38	14
5d6c	12
5d6f	20
5d6e	17
5d79	16
ad35	10
ad34	20
5d78	11
ad37	20
ad36	12
ad31	12
ad30	22
ad33	17
ad32	17
5d71	6
5d70	24
5d73	18
ad40	19
5d72	13
5d75	16
5d74	15
5d77	10
5d76	10
ad2d	8
ad2c	16
5d5f	8
ad2f	10
ad2e	12
ad2b	14
ad2a	12
5d7a	9
5d7c	14
ad5a	10
5d7b	15
5d7e	12
5d7d	15
5d7f	12
ad68	19
ad67	20
5d89	18
ad69	18
ad64	10
ad63	20
ad66	13
ad65	26
ad71	21
5d82	11
5d81	12
ad70	14
5d84	17
ad73	12
5d83	18
ad72	20
5d86	15
5d85	22
5d88	21
5d87	17
ad5f	18
ad5c	18
ad5b	10
5d80	20
ad5e	14
ad5d	19
5d8b	18
5d8a	14
5d8d	14
5d8c	21
5d8f	11
5d8e	13
ad57	15
ad56	14
ad59	17
ad58	25
ad53	22
ad52	14
ad55	12
ad54	16
ad60	16
5d93	20
5d92	13
5d95	19
ad62	12
ad61	11
5d94	12
5d97	15
5d96	6
5d99	13
5d98	12
ad4f	10
ad4e	15
ad4b	15
ad4a	11
5d91	18
ad4d	13
5d90	15
ad4c	12
ad7a	12
5d9c	18
5d9b	16
ad7c	15
5d9e	15
ad7b	25
5d9d	11
5d9f	14
ad89	15
ad86	17
ad85	16
ad88	12
5d9a	13
ad87	16
ad93	21
ad92	14
ad95	13
ad94	12
ad91	10
ad90	13
ad7e	11
ad7d	19
ad7f	14
ad6b	14
ad6a	11
ad79	15
ad78	12
ad75	18
ad74	17
ad77	13
ad76	21
ad82	15
ad81	15
ad84	15
ad83	24
ad80	8
ad6d	23
ad6c	15
ad6f	9
ad6e	13
ad9c	21
ad9b	14
ad9e	15
ad9d	16
ad9a	18
2909	15
2900	22
2908	23
2907	9
2906	16
2905	16
2904	15
ad9f	9
2903	5
2902	21
2901	12
ad8b	21
ad8a	26
ad8d	20
ad8c	20
290f	19
290e	12
ad97	16
290d	15
290c	9
ad96	17
290b	13
ad99	23
290a	11
ad98	13
2911	13
2910	9
2919	12
2918	18
2917	21
2916	13
ad8f	11
2915	14
ad8e	22
2914	16
2913	21
2912	14
291a	15
291f	13
291e	14
291d	17
291c	11
291b	18
2922	15
2921	16
2920	22
2929	16
2928	19
2927	19
2926	11
2925	13
2924	16
2923	21
292b	18
292a	9
292f	16
292e	8
292d	22
292c	14
2933	16
2932	12
2931	7
2930	11
2939	21
2938	20
2937	22
2936	22
2935	16
2934	11
293c	19
293b	14
293a	15
293f	18
293e	21
293d	23
2944	10
2943	15
2942	14
2941	20
2940	13
2949	15
2948	14
2947	5
2946	14
2945	21
294d	11
294c	12
294b	11
294a	18
5ca0	12
5ca2	13
5ca1	21
294f	15
294e	16
2955	15
2954	20
2953	26
2952	28
2951	20
2950	22
2959	22
2958	19
2957	9
2956	13
295e	18
295d	8
295c	22
295b	22
295a	26
5cb1	18
5cb0	14
5cb3	16
5cb2	16
295f	11
2966	10
2965	16
2964	20
2963	17
2962	13
2961	20
2960	20
5ca4	16
5ca3	16
5ca6	12
5ca5	15
5ca8	15
5ca7	15
2969	14
2968	17
5ca9	11
2967	9
296f	18
296e	14
296d	14
5cc0	18
296c	10
296b	13
5cc2	11
5cc1	17
296a	11
5cc4	11
5cc3	16
2980	20
5cad	15
5cac	20
5caf	23
5cae	16
2977	17
2976	24
2975	15
2974	18
2973	6
2972	13
5cab	18
2971	16
2970	17
5caa	7
5cb5	13
5cb4	12
5cb7	27
5cb6	12
5cb9	13
5cb8	14
2979	16
2978	19
297f	9
5cd1	14
297e	15
297d	12
5cd0	19
5cd3	18
297c	11
297b	20
5cd2	16
297a	20
5cd5	16
5cd4	14
2991	9
5cbe	18
2990	17
5cbd	13
5cbf	20
2988	12
2987	10
2986	23
2985	10
2984	16
5cba	15
acb9	13
2983	10
acb8	17
2982	15
5cbc	12
2981	16
5cbb	16
acb5	11
5cc6	16
acb4	18
5cc5	13
acb7	7
5cc8	12
5cc7	16
acb6	13
acb1	16
5cc9	16
acb0	15
acb3	18
acb2	21
2989	8
5ce0	15
5ce2	9
298f	10
5ce1	12
298e	22
5ce4	16
298d	16
5ce3	22
298c	9
5ce6	14
298b	16
298a	23
5ce5	21
5ccf	18
5cce	17
2999	14
2998	20
2997	14
2996	15
2995	14
aca8	11
5ccb	11
aca7	24
5cca	15
2994	8
5ccd	20
2993	17
5ccc	17
aca9	10
2992	11
aca4	16
5cd7	14
5cd6	20
aca3	15
aca6	19
5cd9	15
5cd8	16
aca5	15
aca0	15
aca2	13
aca1	19
5cf1	16
5cf0	14
acd1	17
5cf3	18
acd0	12
299f	13
5cf2	11
299e	12
5cf5	12
299d	21
5cf4	12
5cf7	17
299c	23
5cf6	11
299b	11
acbe	12
acbd	19
5cdf	15
acbf	12
acba	15
acbc	12
acbb	10
5cda	8
5cdc	14
5cdb	16
5cde	12
5cdd	12
acd7	18
299a	9
5ce8	13
acd6	22
5ce7	14
acd9	8
acd8	9
5ce9	16
acd3	14
acd2	16
acd5	21
acd4	19
acc0	19
acad	19
acac	21
acaf	14
acae	11
acab	18
acaa	7
5ceb	15
5cea	22
5ced	23
5cec	12
acc9	12
5cef	17
5cee	15
5cf9	13
acc6	12
5cf8	13
acc5	13
acc8	9
acc7	17
acc2	20
acc1	15
acc4	16
acc3	22
acf1	14
acf0	15
acf3	13
acf2	17
acdf	19
acdc	11
acdb	11
acde	16
acdd	17
5cfa	11
5cfc	21
aceb	19
acea	14
5cfb	17
5cfe	19
5cfd	27
5cff	22
acf9	14
acf8	17
acf5	11
acf4	13
acf7	10
acf6	16
ace0	9
ace2	16
ace1	14
accf	18
acce	15
accb	13
acca	15
accd	20
accc	19
acda	13
ace8	22
ace7	14
ace9	11
ace4	17
ace3	16
ace6	16
ace5	13
acfe	12
acfd	6
acff	19
aced	12
acec	23
acef	20
acee	16
acfa	13
acfc	19
acfb	21
28a2	19
28a1	16
28a0	14
28a9	19
28a8	14
28a7	18
28a6	15
28a5	19
28a4	9
28a3	13
28b3	19
5e09	14
28b2	17
5e08	16
28b1	19
28b0	18
5e01	10
5e00	16
5e03	19
28b9	24
28b8	14
5e02	13
5e05	8
28b7	10
5e04	17
28b6	16
28b5	16
5e07	17
5e06	9
28b4	14
28c4	18
28c3	18
5e19	15
28c2	12
28c1	13
28c0	14
5e12	22
5e11	13
5e14	19
28c9	17
5e13	18
5e16	17
28c8	14
28c7	15
5e15	16
5e18	7
28c6	12
5e17	18
28c5	11
28ab	14
28aa	18
5e10	15
28af	12
28ae	19
28ad	9
28ac	17
ae09	12
28d5	12
ae08	16
28d4	12
28d3	13
28d2	14
28d1	22
ae05	17
ae04	14
28d0	7
ae07	13
ae06	12
5e23	11
ae01	9
ae00	11
5e22	15
5e25	15
ae03	16
ae02	13
5e24	12
5e27	18
28d9	16
5e26	12
28d8	19
28d7	15
5e29	15
28d6	14
5e28	17
28bc	16
28bb	18
28ba	15
5e21	12
5e20	16
5e0a	15
5e0c	17
5e0b	9
5e0e	15
5e0d	19
28bf	10
28be	18
5e0f	15
28bd	13
28e6	17
28e5	13
28e4	14
28e3	12
28e2	16
28e1	14
28e0	16
5e2a	9
5e34	21
5e33	13
5e36	17
5e35	27
5e38	10
28e9	15
5e37	11
28e8	17
5e39	18
28e7	12
28cd	19
28cc	15
28cb	18
28ca	12
5e30	14
5e32	14
5e31	15
5e1b	14
5e1a	13
5e1d	12
5e1c	25
5e1f	21
5e1e	18
28cf	12
28ce	19
28f7	10
28f6	19
28f5	20
28f4	21
28f3	11
ae27	15
28f2	19
ae26	9
ae29	17
5e3b	15
28f1	11
5e3a	11
ae28	23
28f0	14
ae23	14
5e45	13
5e44	16
ae22	11
ae25	21
5e47	13
ae24	13
5e46	16
5e49	12
5e48	16
ae21	15
28f9	18
28f8	20
ae20	12
28de	19
28dd	16
28dc	14
28db	10
5e41	14
28da	26
ae1f	19
5e40	17
ae1e	16
5e43	15
5e42	16
5e2c	14
ae1b	19
5e2b	16
ae1a	11
5e2e	18
ae1d	12
ae1c	22
5e2d	15
5e2f	18
28df	19
ae19	13
5e4a	20
ae16	12
ae15	16
5e4c	13
ae18	16
5e4b	16
ae17	19
ae12	21
5e56	13
ae11	16
5e55	13
ae14	15
5e58	18
ae13	13
5e57	22
5e59	17
ae10	9
28ef	7
28ee	15
28ed	17
5e50	18
28ec	16
5e52	12
28eb	13
ae0e	13
ae0d	8
28ea	15
5e51	24
5e54	12
5e53	17
ae0f	22
ae0a	18
5e3d	18
5e3c	15
5e3f	17
ae0c	16
5e3e	18
ae0b	12
5e5b	11
ae49	13
5e5a	18
ae48	14
5e5d	16
5e5c	22
ae45	18
5e67	17
ae44	15
5e66	14
5e69	13
ae47	8
5e68	15
ae46	7
ae41	12
ae40	7
ae43	14
ae42	21
28ff	12
28fe	8
5e61	15
ae50	15
5e60	18
28fd	17
5e63	21
28fc	17
5e62	21
28fb	15
28fa	19
5e65	18
5e64	17
5e4e	14
ae3d	11
ae3c	16
5e4d	18
ae3f	14
ae3e	23
5e4f	12
ae3b	10
ae3a	14
5e6a	17
ae38	14
5e6c	13
ae37	14
5e6b	15
5e6e	20
ae39	21
5e6d	16
5e78	11
ae34	13
5e77	14
ae33	16
ae36	18
5e79	26
ae35	19
ae30	19
ae32	13
ae31	14
5e70	14
5e72	12
5e71	16
5e74	14
ae2f	16
5e73	12
5e76	13
5e75	17
ae2c	15
5e5f	20
ae2b	14
5e5e	16
ae2e	16
ae2d	9
ae2a	13
5e7b	20
5e7a	18
5e7d	10
5e7c	17
5e7f	19
5e7e	15
5e89	15
ae67	18
5e88	13
ae66	15
ae69	13
ae68	10
ae63	13
ae62	22
ae65	17
ae64	11
ae70	8
5e81	16
5e80	19
ae72	15
5e83	16
ae71	18
5e82	13
5e85	17
5e84	16
5e87	14
5e86	24
ae5f	17
ae5e	18
5e6f	17
ae5b	13
ae5a	16
ae5d	16
ae5c	9
5e8a	22
5e8c	19
5e8b	14
5e8e	10
5e8d	26
ae59	18
5e8f	16
ae56	9
5e99	16
ae55	13
ae58	13
ae57	12
ae52	9
ae51	14
ae54	17
ae53	11
5e92	14
5e91	14
5e94	15
ae61	18
5e93	12
ae60	19
5e96	10
5e95	18
5e98	12
5e97	17
ae4e	10
ae4d	23
ae4f	15
ae4a	14
5e90	10
ae4c	16
ae4b	12
5e9b	16
5e9a	13
5e9d	19
ae7b	16
ae7a	10
5e9c	16
5e9f	17
5e9e	15
ae89	9
ae88	12
ae85	19
ae84	15
ae87	10
ae86	6
ae92	21
ae91	26
ae94	9
ae93	16
ae90	13
ae7d	14
ae7c	16
ae7f	15
ae7e	18
ae6a	11
ae78	13
ae77	17
ae79	12
ae74	14
ae73	8
ae76	14
ae75	15
ae81	15
ae80	14
ae83	13
ae82	18
ae6f	14
ae6c	20
ae6b	9
ae6e	17
ae6d	16
ae9b	13
ae9a	14
ae9d	22
ae9c	16
ae9f	17
ae9e	14
ae8a	10
ae8c	21
ae8b	12
ae99	11
ae96	15
ae95	11
ae98	12
ae97	19
ae8e	21
ae8d	21
ae8f	18
5da1	13
5da0	12
5db0	15
5db2	13
5db1	15
5da3	15
5da2	10
5da5	11
5da4	16
5da7	14
5da6	18
5da9	21
5da8	15
5dc1	16
5dc0	16
5dc3	12
5dc2	16
5dac	15
5dab	20
5dae	18
5dad	12
5daf	15
5daa	15
5db4	13
5db3	16
5db6	9
5db5	13
5db8	22
5db7	21
5db9	13
5dd0	14
5dd2	16
5dd1	12
5dd4	17
5dd3	13
5dbd	17
5dbc	13
5dbf	13
5dbe	16
adb8	11
adb7	12
5dbb	10
adb9	16
5dba	13
5dc5	17
adb4	15
5dc4	14
adb3	10
5dc7	20
adb6	17
5dc6	16
adb5	17
5dc9	18
adb0	14
5dc8	13
adb2	17
adb1	12
5de1	17
5de0	16
5de3	13
5de2	11
5de5	17
5de4	8
5dce	14
5dcd	11
5dcf	14
5dca	11
ada7	15
ada6	14
ada9	15
5dcc	16
ada8	18
5dcb	19
5dd6	17
ada3	15
ada2	14
5dd5	23
ada5	18
5dd8	20
5dd7	18
ada4	17
5dd9	12
ada1	12
ada0	17
5df0	20
add0	10
5df2	10
5df1	18
5df4	11
5df3	14
5df6	14
5df5	24
adbd	27
5ddf	19
5dde	19
adbc	27
adbf	8
adbe	15
adbb	17
adba	17
5ddb	11
add9	24
5dda	12
5ddd	16
5ddc	18
add6	11
5de7	9
5de6	25
add5	18
5de9	21
add8	17
add7	13
5de8	17
add2	15
add1	13
add4	12
add3	16
adaf	19
adac	16
adab	13
5def	15
adae	17
adad	19
adaa	13
5dea	17
5dec	18
adc9	16
adc8	27
5deb	19
5dee	13
5ded	18
adc5	12
5df8	22
5df7	20
adc4	16
adc7	20
5df9	15
adc6	9
adc1	18
adc0	18
adc3	12
adc2	21
adf0	12
adf2	10
adf1	15
addf	17
adde	15
addb	24
adda	12
addd	16
addc	17
5dfb	15
adea	16
5dfa	21
5dfd	9
5dfc	12
5dff	14
5dfe	15
adf8	14
adf7	18
adf9	11
adf4	13
adf3	16
adf6	19
adf5	13
ade1	9
ade0	11
adce	14
adcd	21
adcf	24
adca	16
adcc	12
adcb	20
ade7	19
ade6	10
ade9	12
ade8	14
ade3	17
ade2	15
ade5	19
ade4	17
adfd	11
adfc	9
adff	15
adfe	20
adef	13
adec	12
adeb	19
adee	15
aded	14
adfb	14
adfa	16
29a1	16
29a0	20
29a9	26
29a8	23
29a7	19
29a6	14
29a5	12
29a4	16
29a3	12
29a2	21
5f08	16
29b2	14
5f07	17
29b1	10
29b0	11
5f09	19
5f00	13
29b9	11
29b8	11
5f02	18
29b7	15
5f01	15
5f04	19
29b6	17
29b5	21
5f03	14
5f06	19
29b4	19
5f05	19
29b3	12
29c3	16
5f19	13
29c2	12
5f18	18
29c1	20
29c0	14
5f11	13
5f10	10
29c9	17
5f13	15
29c8	15
5f12	14
29c7	10
5f15	18
29c6	16
5f14	9
29c5	12
5f17	13
29c4	8
5f16	16
29aa	26
29af	5
29ae	21
29ad	16
29ac	14
29ab	18
af08	12
29d4	14
29d3	15
af07	9
5f29	9
29d2	10
29d1	10
af09	6
29d0	7
af04	15
af03	17
af06	14
af05	20
5f22	15
af00	16
5f21	15
af02	18
5f24	11
5f23	16
af01	20
29d9	9
5f26	15
29d8	12
5f25	18
29d7	22
5f28	16
29d6	12
29d5	12
5f27	14
29bb	20
29ba	16
5f20	13
5f0b	15
5f0a	20
5f0d	17
29bf	19
29be	16
5f0c	17
29bd	16
5f0f	16
5f0e	11
29bc	15
29e5	15
29e4	20
29e3	15
29e2	10
29e1	16
29e0	12
5f33	21
5f32	10
5f35	9
5f34	17
5f37	16
29e9	20
29e8	16
5f36	16
29e7	16
5f39	18
29e6	15
5f38	10
29cc	18
29cb	21
29ca	12
5f31	12
5f30	15
5f1a	22
5f1c	14
5f1b	16
5f1e	12
29cf	21
5f1d	15
29ce	15
29cd	12
5f1f	16
29f6	11
29f5	12
af29	8
29f4	19
29f3	13
29f2	17
af26	20
af25	11
29f1	23
29f0	17
5f3a	21
af28	8
af27	17
5f44	9
af22	17
af21	18
5f43	13
5f46	16
af24	19
af23	17
5f45	14
5f48	23
5f47	15
29f9	25
29f8	25
af20	14
5f49	18
29f7	14
29dd	10
29dc	17
29db	16
29da	14
af1e	14
5f40	15
af1d	19
5f42	11
5f41	22
af1f	13
5f2b	16
af1a	17
5f2a	10
5f2d	17
af1c	20
af1b	17
5f2c	13
5f2f	17
5f2e	11
29df	12
29de	9
af19	18
af18	11
af15	16
af14	10
5f4b	19
af17	13
af16	14
5f4a	15
af11	15
5f55	14
af10	18
5f54	13
5f57	13
af13	19
5f56	14
af12	8
5f59	15
5f58	18
29ee	17
29ed	12
29ec	23
29eb	16
5f51	20
29ea	11
af0d	21
af0c	18
5f50	13
af0f	17
5f53	13
af0e	17
5f52	16
5f3c	8
5f3b	16
5f3e	7
af0b	13
af0a	15
5f3d	14
5f3f	18
29ef	12
5f5a	21
af48	15
af47	18
5f5c	22
5f5b	11
af49	15
af44	14
5f66	12
af43	23
5f65	16
af46	20
5f68	14
af45	12
5f67	14
af40	17
5f69	15
af42	15
af41	11
29ff	15
29fe	10
29fd	17
5f60	17
29fc	10
29fb	15
5f62	9
5f61	17
af3f	18
29fa	10
5f64	12
5f63	17
5f4d	16
af3c	13
5f4c	13
af3b	18
af3e	14
5f4f	20
5f4e	19
af3d	16
af3a	17
af37	13
5f6b	15
5f6a	8
af36	18
af39	12
5f6d	8
5f6c	11
af38	15
5f77	14
af33	15
5f76	14
af32	13
5f79	15
af35	20
5f78	12
af34	11
af31	14
af30	11
5f71	15
5f70	11
5f73	12
af2f	15
5f72	15
af2e	14
5f75	18
5f74	9
af2b	8
5f5e	24
af2a	22
5f5d	14
af2d	15
5f5f	19
af2c	18
5f7a	13
5f7c	15
5f7b	20
af69	11
5f7e	8
5f7d	23
af66	16
5f88	19
af65	9
5f87	15
af68	14
af67	12
5f89	14
af62	18
af61	23
af64	17
af63	12
5f80	16
5f82	14
af71	15
af70	15
5f81	18
5f84	19
5f83	15
5f86	12
5f85	17
af5e	16
5f6f	16
5f6e	10
af5d	11
af5f	13
af5a	15
af5c	17
af5b	16
5f8b	16
5f8a	16
5f8d	19
af59	12
5f8c	17
af58	18
5f8f	13
5f8e	7
af55	22
5f99	12
5f98	13
af54	13
af57	13
af56	10
af51	12
af50	10
af53	11
af52	17
5f91	14
5f90	14
af60	23
5f93	15
5f92	18
5f95	13
5f94	17
5f97	19
5f96	11
af4d	13
5f7f	11
af4c	17
af4f	20
af4e	16
af4b	16
af4a	17
5f9a	14
af7a	14
5f9c	18
5f9b	16
5f9e	11
5f9d	16
5f9f	17
af88	12
af87	10
af89	13
af84	21
af83	12
af86	17
af85	13
af91	13
af90	21
af93	11
af92	14
af7f	13
af7c	20
af7b	21
af7e	23
af7d	10
af77	17
af76	22
af79	12
af78	10
af73	21
af72	12
af75	14
af74	20
af80	15
af82	17
af81	17
af6f	16
af6e	10
af6b	17
af6a	15
af6d	19
af6c	15
af9a	22
af9c	14
af9b	13
af9e	16
af9d	11
af9f	13
af8b	10
af8a	6
af99	21
af98	10
af95	13
af94	10
af97	22
af96	15
af8d	12
af8c	20
af8f	11
af8e	12
5ea0	15
5eb1	15
5eb0	6
5ea9	20
5ea2	14
5ea1	20
5ea4	17
5ea3	16
5ea6	19
5ea5	17
5ea8	10
5ea7	12
5ec0	12
5ec2	10
5ec1	16
5eab	12
5eaa	18
5ead	10
5eac	22
5eaf	19
5eae	14
5eb3	13
5eb2	18
5eb5	15
5eb4	14
5eb7	23
5eb6	16
5eb9	19
5eb8	16
5ed1	20
5ed0	9
5ed3	15
5ed2	8
5ebc	17
5ebb	14
5ebe	17
5ebd	15
5ebf	21
aeb7	16
aeb6	12
5eba	16
aeb9	11
aeb8	18
aeb3	17
5ec4	17
5ec3	17
aeb2	18
aeb5	15
5ec6	15
aeb4	18
5ec5	17
5ec8	19
5ec7	20
aeb1	17
aeb0	16
5ec9	24
5ee0	13
5ee2	21
5ee1	14
5ee4	18
5ee3	29
5ecd	14
5ecc	11
5ecf	20
5ece	10
aea9	13
aea6	7
aea5	9
5ecb	20
aea8	12
aea7	14
5eca	10
aea2	11
5ed5	9
5ed4	16
aea1	16
aea4	17
5ed7	11
aea3	12
5ed6	24
5ed9	14
5ed8	10
aea0	23
5ef1	19
5ef0	27
5ef3	17
aebf	10
5ef2	25
5ef5	17
5ef4	11
aebc	17
5ede	10
5edd	9
aebb	16
aebe	19
5edf	16
aebd	15
aeba	21
5eda	13
aed9	14
aed8	14
5edc	15
5edb	11
5ee6	19
aed5	19
5ee5	17
aed4	12
5ee8	14
aed7	13
5ee7	12
aed6	5
aed1	10
5ee9	15
aed0	17
aed3	15
aed2	16
aeaf	17
aeae	11
aeab	14
5eef	10
aeaa	22
5eee	19
aead	19
aeac	15
5eeb	14
aec8	16
5eea	10
aec7	22
5eed	12
5eec	21
aec9	13
5ef7	18
aec4	12
5ef6	16
aec3	16
aec6	16
5ef9	15
aec5	16
5ef8	13
aec0	23
aec2	14
aec1	15
aef1	19
aef0	14
aede	18
aedd	17
5eff	11
aedf	15
aeda	11
aedc	13
aedb	18
5efa	18
5efc	19
5efb	13
5efe	14
5efd	21
aef7	13
aef6	13
aef9	18
aef8	16
aef3	11
aef2	17
aef5	14
aef4	21
aee0	16
aecd	15
aecc	20
aecf	19
aece	17
aecb	15
aeca	17
aee9	9
aee6	18
aee5	26
aee8	23
aee7	16
aee2	21
aee1	16
aee4	17
aee3	14
aeff	15
aefc	7
aefb	11
aefe	16
aefd	18
aeef	12
aeee	7
aeeb	12
aeea	14
aeed	14
aeec	13
aefa	13
5fb0	21
5fa9	18
5fa8	17
5fa1	15
5fa0	22
5fa3	12
5fa2	17
5fa5	17
5fa4	13
5fa7	10
5fa6	14
5fc1	11
5fc0	14
5faa	14
5fac	13
5fab	21
5fae	16
5fad	21
5faf	18
5fb9	15
5fb2	18
5fb1	16
5fb4	12
5fb3	15
5fb6	14
5fb5	20
5fb8	21
5fb7	13
5fd0	23
5fd2	18
5fd1	13
5fbb	21
5fba	18
5fbd	16
5fbc	13
5fbf	15
5fbe	12
afb9	17
afb6	19
afb5	15
afb8	15
afb7	14
afb2	13
5fc3	12
afb1	14
5fc2	14
5fc5	18
afb4	16
5fc4	13
afb3	22
5fc7	13
5fc6	19
5fc9	14
afb0	14
5fc8	13
5fe1	18
5fe0	13
5fe3	14
5fe2	13
5fcc	11
5fcb	19
5fce	28
5fcd	17
5fcf	19
afa9	9
afa8	15
afa5	14
afa4	15
afa7	15
5fca	13
afa6	12
5fd4	18
afa1	15
5fd3	12
afa0	25
5fd6	13
afa3	13
afa2	15
5fd5	14
5fd8	18
5fd7	12
5fd9	24
5ff0	20
5ff2	12
afbf	17
5ff1	18
afbe	9
5ff4	11
5ff3	14
5fdd	15
afbb	12
afba	14
5fdc	9
5fdf	20
afbd	11
5fde	17
afbc	12
afd8	11
afd7	14
5fdb	9
afd9	23
5fda	17
5fe5	13
afd4	9
afd3	18
5fe4	18
afd6	21
5fe7	11
5fe6	17
afd5	11
afd0	18
5fe9	14
5fe8	11
afd2	14
afd1	17
afae	14
afad	9
afaf	15
afaa	15
5fee	19
5fed	18
afac	16
afab	19
5fef	18
afc7	24
5fea	17
afc6	14
afc9	12
5fec	15
afc8	21
5feb	15
5ff6	21
afc3	20
5ff5	13
afc2	20
5ff8	8
afc5	13
afc4	19
5ff7	18
5ff9	14
afc1	13
afc0	21
aff0	8
afdd	15
5fff	7
5ffe	14
afdc	12
afdf	16
afde	14
afdb	10
afda	14
5ffb	14
aff9	17
5ffa	18
5ffd	13
5ffc	26
aff6	10
aff5	21
aff8	17
aff7	25
aff2	11
aff1	10
aff4	11
aff3	15
afcf	14
afcc	17
afcb	16
afce	12
afcd	21
afca	17
afe9	13
afe8	14
afe5	14
afe4	14
afe7	12
afe6	15
afe1	14
afe0	8
afe3	18
afe2	24
afff	17
affe	21
affb	11
affa	13
affd	19
affc	17
afee	7
afed	19
afef	20
afea	11
afec	11
afeb	11
1a07	21
1a06	13
1a05	16
1a04	16
1a03	18
1a02	17
1a01	19
1a00	19
1a09	18
1a08	19
1a18	20
1a17	19
1a16	12
1a15	15
1a14	11
1a13	16
1a12	14
1a11	10
1a19	13
1a10	16
1a29	16
1a28	22
1a27	10
1a26	26
1a25	11
1a24	21
1a23	9
1a22	14
1a0f	6
1a0e	18
1a0d	15
1a0c	18
1a0b	16
1a0a	14
1a21	22
1a20	13
1a39	14
1a38	15
1a37	15
1a36	18
1a35	14
1a34	22
1a33	9
1a2a	10
1a1f	16
1a1e	14
1a1d	23
1a1c	9
1a1b	11
1a1a	15
1a32	12
1a31	11
1a30	14
1a49	16
1a48	10
1a47	13
1a46	22
1a45	15
1a44	14
1a3b	8
1a3a	15
1a2f	20
1a2e	19
1a2d	12
1a2c	17
1a2b	12
1a43	9
1a42	12
1a41	22
1a40	11
1a59	16
1a58	11
1a57	16
1a56	17
1a55	23
1a4c	14
1a4b	19
1a4a	11
1a3f	17
1a3e	25
1a3d	17
1a3c	12
1a54	15
1a53	14
1a52	18
1a51	19
1a50	10
1a69	13
1a68	20
1a67	15
1a66	15
1a5d	18
1a5c	11
1a5b	12
1a5a	17
1a4f	15
1a4e	13
1a4d	18
1a65	11
1a64	19
1a63	15
1a62	10
1a61	18
1a60	16
1a79	14
1a78	8
1a77	15
1a6e	12
1a6d	18
1a6c	12
1a6b	17
1a6a	15
1a5f	12
1a5e	21
1a76	16
1a75	17
1a74	16
1a73	13
1a72	16
1a71	14
1a70	13
1a89	14
1a88	15
1a7f	12
1a7e	11
1a7d	17
1a7c	19
1a7b	24
1a7a	10
1a6f	23
1a87	11
1a86	18
1a85	9
1a84	17
1a83	19
1a82	16
1a81	22
1a80	15
1a99	15
1a8f	19
1a8e	11
1a8d	14
1a8c	18
1a8b	17
1a8a	15
1a90	14
1a98	17
1a97	11
1a96	16
1a95	13
1a94	14
1a93	17
1a92	10
1a91	13
1a9f	18
1a9e	12
1a9d	18
1a9c	21
1a9b	10
1a9a	16
7000	12
7002	26
7001	17
7004	17
7003	18
7006	10
7005	18
7011	7
7010	14
7013	11
7012	16
7015	22
7014	16
7017	16
7016	20
7008	13
7007	13
7009	20
7022	22
